datetime,TRFFCVLM,OCCPNCY,SPD_AVG
2023-12-24 12:30:00,364,7,88
2023-12-24 12:35:00,307,6,94
2023-12-24 12:40:00,368,7,91
2023-12-24 12:45:00,301,6,94
2023-12-24 12:50:00,334,7,91
2023-12-24 12:55:00,287,5,94
2023-12-24 13:00:00,323,6,94
2023-12-24 13:05:00,339,7,92
2023-12-24 13:10:00,370,7,91
2023-12-24 13:15:00,267,5,95
2023-12-24 13:20:00,179,3,97
2023-12-24 13:25:00,183,3,98
2023-12-24 13:30:00,164,3,97
2023-12-24 13:35:00,188,3,98
2023-12-24 13:40:00,197,4,96
2023-12-24 13:45:00,237,4,99
2023-12-24 13:50:00,261,5,93
2023-12-24 13:55:00,333,7,91
2023-12-24 14:00:00,332,6,90
2023-12-24 14:05:00,332,7,91
2023-12-24 14:10:00,281,5,91
2023-12-24 14:15:00,287,5,93
2023-12-24 14:20:00,289,6,92
2023-12-24 14:25:00,302,6,91
2023-12-24 14:30:00,323,6,90
2023-12-24 14:35:00,326,7,90
2023-12-24 14:40:00,313,6,92
2023-12-24 14:45:00,345,7,90
2023-12-24 14:50:00,315,6,91
2023-12-24 14:55:00,302,6,93
2023-12-24 15:00:00,269,5,93
2023-12-24 15:05:00,290,6,90
2023-12-24 15:10:00,266,5,92
2023-12-24 15:15:00,304,6,90
2023-12-24 15:20:00,276,5,95
2023-12-24 15:25:00,317,7,87
2023-12-24 15:30:00,267,5,94
2023-12-24 15:35:00,333,7,93
2023-12-24 15:40:00,304,6,93
2023-12-24 15:45:00,323,6,91
2023-12-24 15:50:00,189,3,96
2023-12-24 15:55:00,232,4,95
2023-12-24 16:00:00,260,5,94
2023-12-24 16:05:00,302,6,90
2023-12-24 16:10:00,323,7,91
2023-12-24 16:15:00,303,6,90
2023-12-24 16:20:00,293,6,90
2023-12-24 16:25:00,327,7,88
2023-12-24 16:30:00,292,6,92
2023-12-24 16:35:00,316,6,91
2023-12-24 16:40:00,311,6,91
2023-12-24 16:45:00,214,4,93
2023-12-24 16:50:00,303,6,91
2023-12-24 16:55:00,215,4,92
2023-12-24 17:00:00,225,4,95
2023-12-24 17:05:00,223,4,91
2023-12-24 17:10:00,260,5,90
2023-12-24 17:15:00,293,6,87
2023-12-24 17:20:00,263,6,89
2023-12-24 17:25:00,306,7,89
2023-12-24 17:30:00,257,8,90
2023-12-24 17:35:00,259,8,92
2023-12-24 17:40:00,262,10,91
2023-12-24 17:45:00,251,9,88
2023-12-24 17:50:00,241,10,86
2023-12-24 17:55:00,255,8,88
2023-12-24 18:00:00,197,10,92
2023-12-24 18:05:00,241,7,90
2023-12-24 18:10:00,243,8,86
2023-12-24 18:15:00,225,7,88
2023-12-24 18:20:00,243,7,85
2023-12-24 18:25:00,248,7,87
2023-12-24 18:30:00,240,8,88
2023-12-24 18:35:00,218,6,88
2023-12-24 18:40:00,187,5,90
2023-12-24 18:45:00,230,6,87
2023-12-24 18:50:00,214,7,90
2023-12-24 18:55:00,183,6,92
2023-12-24 19:00:00,190,6,94
2023-12-24 19:05:00,201,6,93
2023-12-24 19:10:00,215,6,90
2023-12-24 19:15:00,194,7,91
2023-12-24 19:20:00,210,8,93
2023-12-24 19:25:00,178,7,94
2023-12-24 19:30:00,189,8,96
2023-12-24 19:35:00,187,10,94
2023-12-24 19:40:00,152,9,96
2023-12-24 19:45:00,165,7,96
2023-12-24 19:50:00,176,6,92
2023-12-24 19:55:00,187,12,90
2023-12-24 20:00:00,121,5,95
2023-12-24 20:05:00,141,5,96
2023-12-24 20:10:00,150,6,94
2023-12-24 20:15:00,180,7,94
2023-12-24 20:20:00,178,7,90
2023-12-24 20:25:00,142,8,95
2023-12-24 20:30:00,167,7,92
2023-12-24 20:35:00,165,7,96
2023-12-24 20:40:00,141,13,95
2023-12-24 20:45:00,127,5,97
2023-12-24 20:50:00,148,8,95
2023-12-24 20:55:00,150,7,96
2023-12-24 21:00:00,147,6,98
2023-12-24 21:05:00,159,4,98
2023-12-24 21:10:00,163,4,100
2023-12-24 21:15:00,139,5,96
2023-12-24 21:20:00,164,5,98
2023-12-24 21:25:00,134,4,99
2023-12-24 21:30:00,171,5,99
2023-12-24 21:35:00,189,7,97
2023-12-24 21:40:00,135,4,95
2023-12-24 21:45:00,191,5,99
2023-12-24 21:50:00,159,4,100
2023-12-24 21:55:00,142,4,102
2023-12-24 22:00:00,158,4,96
2023-12-24 22:05:00,185,5,101
2023-12-24 22:10:00,162,5,100
2023-12-24 22:15:00,149,5,99
2023-12-24 22:20:00,150,4,101
2023-12-24 22:25:00,153,6,95
2023-12-24 22:30:00,131,4,102
2023-12-24 22:35:00,140,4,95
2023-12-24 22:40:00,142,4,103
2023-12-24 22:45:00,161,4,99
2023-12-24 22:50:00,149,4,103
2023-12-24 22:55:00,136,3,100
2023-12-24 23:00:00,147,4,103
2023-12-24 23:05:00,106,3,104
2023-12-24 23:10:00,136,6,94
2023-12-24 23:15:00,101,4,102
2023-12-24 23:20:00,106,4,98
2023-12-24 23:25:00,132,4,102
2023-12-24 23:30:00,136,4,100
2023-12-24 23:35:00,91,4,98
2023-12-24 23:40:00,110,3,102
2023-12-24 23:45:00,127,4,99
2023-12-24 23:50:00,131,4,103
2023-12-24 23:55:00,98,3,101
2023-12-25 00:00:00,103,3,97
2023-12-25 00:05:00,92,4,99
2023-12-25 00:10:00,82,3,98
2023-12-25 00:15:00,89,3,97
2023-12-25 00:20:00,102,5,88
2023-12-25 00:25:00,97,4,86
2023-12-25 00:30:00,103,4,84
2023-12-25 00:35:00,86,4,84
2023-12-25 00:40:00,71,4,88
2023-12-25 00:45:00,75,5,87
2023-12-25 00:50:00,84,3,87
2023-12-25 00:55:00,70,2,90
2023-12-25 01:00:00,70,3,90
2023-12-25 01:05:00,78,4,88
2023-12-25 01:10:00,76,3,86
2023-12-25 01:15:00,81,5,86
2023-12-25 01:20:00,63,3,86
2023-12-25 01:25:00,48,3,85
2023-12-25 01:30:00,62,4,79
2023-12-25 01:35:00,79,7,81
2023-12-25 01:40:00,73,4,77
2023-12-25 01:45:00,51,3,86
2023-12-25 01:50:00,49,3,77
2023-12-25 01:55:00,61,5,82
2023-12-25 02:00:00,56,5,81
2023-12-25 02:05:00,54,2,87
2023-12-25 02:10:00,58,7,79
2023-12-25 02:15:00,59,3,83
2023-12-25 02:20:00,63,4,88
2023-12-25 02:25:00,40,2,83
2023-12-25 02:30:00,58,3,91
2023-12-25 02:35:00,61,3,79
2023-12-25 02:40:00,54,5,79
2023-12-25 02:45:00,46,3,81
2023-12-25 02:50:00,68,4,80
2023-12-25 02:55:00,48,4,74
2023-12-25 03:00:00,50,6,85
2023-12-25 03:05:00,69,4,83
2023-12-25 03:10:00,51,2,86
2023-12-25 03:15:00,48,2,86
2023-12-25 03:20:00,50,3,81
2023-12-25 03:25:00,44,2,85
2023-12-25 03:30:00,46,3,78
2023-12-25 03:35:00,51,3,82
2023-12-25 03:40:00,44,3,79
2023-12-25 03:45:00,45,2,84
2023-12-25 03:50:00,34,3,74
2023-12-25 03:55:00,54,3,78
2023-12-25 04:00:00,69,5,85
2023-12-25 04:05:00,45,3,74
2023-12-25 04:10:00,50,3,77
2023-12-25 04:15:00,58,4,78
2023-12-25 04:20:00,63,3,76
2023-12-25 04:25:00,79,6,76
2023-12-25 04:30:00,42,3,82
2023-12-25 04:35:00,70,3,83
2023-12-25 04:40:00,79,7,86
2023-12-25 04:45:00,71,4,83
2023-12-25 04:50:00,102,4,92
2023-12-25 04:55:00,67,3,85
2023-12-25 05:00:00,80,4,86
2023-12-25 05:05:00,86,4,85
2023-12-25 05:10:00,65,4,86
2023-12-25 05:15:00,94,4,92
2023-12-25 05:20:00,110,5,84
2023-12-25 05:25:00,92,4,89
2023-12-25 05:30:00,87,5,91
2023-12-25 05:35:00,74,5,87
2023-12-25 05:40:00,82,7,88
2023-12-25 05:45:00,108,5,83
2023-12-25 05:50:00,99,4,93
2023-12-25 05:55:00,121,6,86
2023-12-25 06:00:00,91,6,83
2023-12-25 06:05:00,110,5,82
2023-12-25 06:10:00,134,8,79
2023-12-25 06:15:00,135,6,82
2023-12-25 06:20:00,111,5,87
2023-12-25 06:25:00,83,6,90
2023-12-25 06:30:00,101,8,82
2023-12-25 06:35:00,116,6,88
2023-12-25 06:40:00,127,7,85
2023-12-25 06:45:00,128,5,90
2023-12-25 06:50:00,128,8,85
2023-12-25 06:55:00,159,9,86
2023-12-25 07:00:00,192,13,82
2023-12-25 07:05:00,151,9,77
2023-12-25 07:10:00,167,12,80
2023-12-25 07:15:00,133,9,86
2023-12-25 07:20:00,152,17,90
2023-12-25 07:25:00,118,9,87
2023-12-25 07:30:00,178,10,85
2023-12-25 07:35:00,112,4,92
2023-12-25 07:40:00,124,4,89
2023-12-25 07:45:00,96,3,90
2023-12-25 07:50:00,134,3,92
2023-12-25 07:55:00,108,3,93
2023-12-25 08:00:00,132,4,92
2023-12-25 08:05:00,131,3,94
2023-12-25 08:10:00,138,3,94
2023-12-25 08:15:00,114,3,96
2023-12-25 08:20:00,137,4,94
2023-12-25 08:25:00,131,3,97
2023-12-25 08:30:00,139,3,94
2023-12-25 08:35:00,164,4,95
2023-12-25 08:40:00,140,3,96
2023-12-25 08:45:00,161,4,93
2023-12-25 08:50:00,151,4,95
2023-12-25 08:55:00,163,4,95
2023-12-25 09:00:00,194,5,92
2023-12-25 09:05:00,159,4,95
2023-12-25 09:10:00,186,5,97
2023-12-25 09:15:00,149,4,93
2023-12-25 09:20:00,159,4,94
2023-12-25 09:25:00,188,5,96
2023-12-25 09:30:00,162,4,94
2023-12-25 09:35:00,220,6,93
2023-12-25 09:40:00,239,7,93
2023-12-25 09:45:00,235,6,92
2023-12-25 09:50:00,224,6,93
2023-12-25 09:55:00,230,5,94
2023-12-25 10:00:00,213,5,95
2023-12-25 10:05:00,231,5,94
2023-12-25 10:10:00,238,6,92
2023-12-25 10:15:00,203,5,92
2023-12-25 10:20:00,249,6,93
2023-12-25 10:25:00,235,5,92
2023-12-25 10:30:00,250,6,90
2023-12-25 10:35:00,268,6,90
2023-12-25 10:40:00,273,6,90
2023-12-25 10:45:00,239,5,93
2023-12-25 10:50:00,290,7,89
2023-12-25 10:55:00,233,5,92
2023-12-25 11:00:00,234,5,89
2023-12-25 11:05:00,285,7,88
2023-12-25 11:10:00,242,5,89
2023-12-25 11:15:00,288,6,90
2023-12-25 11:20:00,281,6,93
2023-12-25 11:25:00,264,5,91
2023-12-25 11:30:00,282,6,88
2023-12-25 11:35:00,271,6,89
2023-12-25 11:40:00,282,6,90
2023-12-25 11:45:00,263,6,89
2023-12-25 11:50:00,302,6,90
2023-12-25 11:55:00,325,7,86
2023-12-25 12:00:00,309,7,88
2023-12-25 12:05:00,335,7,86
2023-12-25 12:10:00,275,6,87
2023-12-25 12:15:00,278,6,86
2023-12-25 12:20:00,354,8,84
2023-12-25 12:25:00,313,7,86
2023-12-25 12:30:00,347,8,82
2023-12-25 12:35:00,338,8,83
2023-12-25 12:40:00,377,9,78
2023-12-25 12:45:00,351,8,83
2023-12-25 12:50:00,360,8,84
2023-12-25 12:55:00,321,7,86
2023-12-25 13:00:00,381,9,82
2023-12-25 13:05:00,355,8,81
2023-12-25 13:10:00,350,8,85
2023-12-25 13:15:00,339,8,84
2023-12-25 13:20:00,300,7,85
2023-12-25 13:25:00,354,8,87
2023-12-25 13:30:00,311,7,88
2023-12-25 13:35:00,335,7,88
2023-12-25 13:40:00,335,7,87
2023-12-25 13:45:00,377,8,85
2023-12-25 13:50:00,350,8,87
2023-12-25 13:55:00,336,7,86
2023-12-25 14:00:00,398,9,84
2023-12-25 14:05:00,412,10,76
2023-12-25 14:10:00,407,10,81
2023-12-25 14:15:00,393,9,85
2023-12-25 14:20:00,380,9,82
2023-12-25 14:25:00,387,10,83
2023-12-25 14:30:00,374,8,87
2023-12-25 14:35:00,414,10,83
2023-12-25 14:40:00,343,8,88
2023-12-25 14:45:00,384,9,87
2023-12-25 14:50:00,367,8,87
2023-12-25 14:55:00,346,8,86
2023-12-25 15:00:00,351,8,88
2023-12-25 15:05:00,351,8,88
2023-12-25 15:10:00,317,7,89
2023-12-25 15:15:00,327,7,85
2023-12-25 15:20:00,303,6,89
2023-12-25 15:25:00,346,8,87
2023-12-25 15:30:00,369,9,84
2023-12-25 15:35:00,285,7,90
2023-12-25 15:40:00,375,8,86
2023-12-25 15:45:00,351,8,84
2023-12-25 15:50:00,366,9,84
2023-12-25 15:55:00,343,7,85
2023-12-25 16:00:00,297,6,90
2023-12-25 16:05:00,287,6,88
2023-12-25 16:10:00,310,8,85
2023-12-25 16:15:00,368,8,86
2023-12-25 16:20:00,357,9,84
2023-12-25 16:25:00,332,7,87
2023-12-25 16:30:00,350,8,86
2023-12-25 16:35:00,338,7,88
2023-12-25 16:40:00,330,8,86
2023-12-25 16:45:00,361,8,85
2023-12-25 16:50:00,334,7,86
2023-12-25 16:55:00,324,7,87
2023-12-25 17:00:00,328,7,87
2023-12-25 17:05:00,297,6,88
2023-12-25 17:10:00,333,8,82
2023-12-25 17:15:00,330,8,87
2023-12-25 17:20:00,327,10,82
2023-12-25 17:25:00,266,14,86
2023-12-25 17:30:00,264,15,85
2023-12-25 17:35:00,240,12,90
2023-12-25 17:40:00,233,15,88
2023-12-25 17:45:00,208,17,87
2023-12-25 17:50:00,257,15,90
2023-12-25 17:55:00,260,14,89
2023-12-25 18:00:00,147,8,93
2023-12-25 18:05:00,233,11,89
2023-12-25 18:10:00,222,13,89
2023-12-25 18:15:00,221,11,86
2023-12-25 18:20:00,147,16,91
2023-12-25 18:25:00,139,7,94
2023-12-25 18:30:00,189,12,89
2023-12-25 18:35:00,245,16,85
2023-12-25 18:40:00,220,11,92
2023-12-25 18:45:00,228,14,90
2023-12-25 18:50:00,224,11,92
2023-12-25 18:55:00,196,9,91
2023-12-25 19:00:00,276,15,86
2023-12-25 19:05:00,213,10,92
2023-12-25 19:10:00,257,11,87
2023-12-25 19:15:00,228,11,87
2023-12-25 19:20:00,159,14,90
2023-12-25 19:25:00,194,14,89
2023-12-25 19:30:00,207,12,91
2023-12-25 19:35:00,204,14,91
2023-12-25 19:40:00,206,14,89
2023-12-25 19:45:00,175,12,92
2023-12-25 19:50:00,155,12,93
2023-12-25 19:55:00,267,14,92
2023-12-25 20:00:00,228,15,90
2023-12-25 20:05:00,236,12,91
2023-12-25 20:10:00,226,11,93
2023-12-25 20:15:00,240,14,91
2023-12-25 20:20:00,254,14,89
2023-12-25 20:25:00,172,19,93
2023-12-25 20:30:00,154,13,94
2023-12-25 20:35:00,222,19,89
2023-12-25 20:40:00,204,10,89
2023-12-25 20:45:00,184,14,92
2023-12-25 20:50:00,193,10,88
2023-12-25 20:55:00,187,8,92
2023-12-25 21:00:00,263,17,93
2023-12-25 21:05:00,241,15,91
2023-12-25 21:10:00,221,14,94
2023-12-25 21:15:00,155,12,96
2023-12-25 21:20:00,205,13,94
2023-12-25 21:25:00,264,12,97
2023-12-25 21:30:00,227,9,96
2023-12-25 21:35:00,287,12,93
2023-12-25 21:40:00,265,10,94
2023-12-25 21:45:00,253,12,89
2023-12-25 21:50:00,289,12,92
2023-12-25 21:55:00,247,9,97
2023-12-25 22:00:00,236,10,94
2023-12-25 22:05:00,263,12,93
2023-12-25 22:10:00,215,10,91
2023-12-25 22:15:00,207,12,99
2023-12-25 22:20:00,208,9,92
2023-12-25 22:25:00,284,11,91
2023-12-25 22:30:00,245,9,92
2023-12-25 22:35:00,216,8,95
2023-12-25 22:40:00,222,8,95
2023-12-25 22:45:00,182,6,93
2023-12-25 22:50:00,229,10,93
2023-12-25 22:55:00,199,9,89
2023-12-25 23:00:00,166,6,92
2023-12-25 23:05:00,205,7,97
2023-12-25 23:10:00,188,11,90
2023-12-25 23:15:00,192,8,95
2023-12-25 23:20:00,205,8,96
2023-12-25 23:25:00,188,9,90
2023-12-25 23:30:00,182,8,98
2023-12-25 23:35:00,135,6,95
2023-12-25 23:40:00,183,8,100
2023-12-25 23:45:00,149,7,95
2023-12-25 23:50:00,129,7,90
2023-12-25 23:55:00,151,7,91
2023-12-26 00:00:00,153,7,86
2023-12-26 00:05:00,131,7,86
2023-12-26 00:10:00,123,4,95
2023-12-26 00:15:00,128,5,92
2023-12-26 00:20:00,125,5,92
2023-12-26 00:25:00,120,5,94
2023-12-26 00:30:00,105,6,95
2023-12-26 00:35:00,112,4,95
2023-12-26 00:40:00,101,5,89
2023-12-26 00:45:00,91,4,88
2023-12-26 00:50:00,101,4,90
2023-12-26 00:55:00,98,4,88
2023-12-26 01:00:00,93,4,89
2023-12-26 01:05:00,85,4,87
2023-12-26 01:10:00,95,6,83
2023-12-26 01:15:00,77,2,90
2023-12-26 01:20:00,76,4,89
2023-12-26 01:25:00,90,3,93
2023-12-26 01:30:00,76,4,91
2023-12-26 01:35:00,65,3,95
2023-12-26 01:40:00,73,4,81
2023-12-26 01:45:00,80,5,85
2023-12-26 01:50:00,81,4,85
2023-12-26 01:55:00,71,3,84
2023-12-26 02:00:00,50,2,84
2023-12-26 02:05:00,62,3,94
2023-12-26 02:10:00,67,3,87
2023-12-26 02:15:00,70,4,81
2023-12-26 02:20:00,56,4,84
2023-12-26 02:25:00,59,3,83
2023-12-26 02:30:00,64,3,89
2023-12-26 02:35:00,88,4,82
2023-12-26 02:40:00,65,3,90
2023-12-26 02:45:00,46,3,87
2023-12-26 02:50:00,74,3,88
2023-12-26 02:55:00,61,3,83
2023-12-26 03:00:00,63,3,87
2023-12-26 03:05:00,60,6,89
2023-12-26 03:10:00,85,6,92
2023-12-26 03:15:00,74,5,83
2023-12-26 03:20:00,55,3,84
2023-12-26 03:25:00,70,3,89
2023-12-26 03:30:00,59,2,90
2023-12-26 03:35:00,82,5,84
2023-12-26 03:40:00,57,3,86
2023-12-26 03:45:00,68,6,80
2023-12-26 03:50:00,97,7,78
2023-12-26 03:55:00,82,5,87
2023-12-26 04:00:00,104,5,83
2023-12-26 04:05:00,103,5,90
2023-12-26 04:10:00,88,4,87
2023-12-26 04:15:00,98,5,92
2023-12-26 04:20:00,111,5,90
2023-12-26 04:25:00,107,5,85
2023-12-26 04:30:00,135,6,85
2023-12-26 04:35:00,129,6,86
2023-12-26 04:40:00,135,7,87
2023-12-26 04:45:00,153,5,92
2023-12-26 04:50:00,161,6,92
2023-12-26 04:55:00,171,7,91
2023-12-26 05:00:00,192,8,96
2023-12-26 05:05:00,215,7,91
2023-12-26 05:10:00,198,8,96
2023-12-26 05:15:00,212,7,90
2023-12-26 05:20:00,219,7,92
2023-12-26 05:25:00,236,12,90
2023-12-26 05:30:00,269,9,91
2023-12-26 05:35:00,233,10,89
2023-12-26 05:40:00,291,12,90
2023-12-26 05:45:00,278,10,91
2023-12-26 05:50:00,289,12,87
2023-12-26 05:55:00,325,14,87
2023-12-26 06:00:00,344,14,89
2023-12-26 06:05:00,340,13,88
2023-12-26 06:10:00,372,16,84
2023-12-26 06:15:00,372,15,85
2023-12-26 06:20:00,349,16,87
2023-12-26 06:25:00,357,14,82
2023-12-26 06:30:00,393,15,84
2023-12-26 06:35:00,387,16,86
2023-12-26 06:40:00,336,12,88
2023-12-26 06:45:00,412,18,84
2023-12-26 06:50:00,409,16,86
2023-12-26 06:55:00,360,14,84
2023-12-26 07:00:00,405,18,81
2023-12-26 07:05:00,376,17,83
2023-12-26 07:10:00,379,17,83
2023-12-26 07:15:00,395,17,85
2023-12-26 07:20:00,384,16,83
2023-12-26 07:25:00,384,15,85
2023-12-26 07:30:00,414,15,84
2023-12-26 07:35:00,343,11,87
2023-12-26 07:40:00,400,12,83
2023-12-26 07:45:00,377,11,84
2023-12-26 07:50:00,375,10,88
2023-12-26 07:55:00,371,10,84
2023-12-26 08:00:00,406,11,87
2023-12-26 08:05:00,354,8,87
2023-12-26 08:10:00,420,10,89
2023-12-26 08:15:00,364,9,89
2023-12-26 08:20:00,402,10,89
2023-12-26 08:25:00,401,10,89
2023-12-26 08:30:00,341,8,93
2023-12-26 08:35:00,392,10,89
2023-12-26 08:40:00,336,8,90
2023-12-26 08:45:00,440,11,86
2023-12-26 08:50:00,372,9,90
2023-12-26 08:55:00,358,9,89
2023-12-26 09:00:00,400,9,88
2023-12-26 09:05:00,363,10,89
2023-12-26 09:10:00,416,10,87
2023-12-26 09:15:00,401,11,85
2023-12-26 09:20:00,443,11,85
2023-12-26 09:25:00,383,10,86
2023-12-26 09:30:00,435,11,87
2023-12-26 09:35:00,452,12,83
2023-12-26 09:40:00,430,10,85
2023-12-26 09:45:00,420,10,85
2023-12-26 09:50:00,415,10,84
2023-12-26 09:55:00,423,10,86
2023-12-26 10:00:00,437,12,85
2023-12-26 10:05:00,439,10,86
2023-12-26 10:10:00,412,10,86
2023-12-26 10:15:00,393,9,87
2023-12-26 10:20:00,434,11,84
2023-12-26 10:25:00,462,12,83
2023-12-26 10:30:00,497,14,80
2023-12-26 10:35:00,462,11,84
2023-12-26 10:40:00,418,10,86
2023-12-26 10:45:00,462,13,76
2023-12-26 10:50:00,388,19,57
2023-12-26 10:55:00,420,34,29
2023-12-26 11:00:00,393,39,27
2023-12-26 11:05:00,386,44,24
2023-12-26 11:10:00,372,37,34
2023-12-26 11:15:00,398,40,34
2023-12-26 11:20:00,370,39,27
2023-12-26 11:25:00,435,44,25
2023-12-26 11:30:00,384,46,22
2023-12-26 11:35:00,436,45,25
2023-12-26 11:40:00,338,44,23
2023-12-26 11:45:00,404,42,28
2023-12-26 11:50:00,385,36,29
2023-12-26 11:55:00,341,41,24
2023-12-26 12:00:00,454,45,29
2023-12-26 12:05:00,369,38,24
2023-12-26 12:10:00,379,40,25
2023-12-26 12:15:00,370,33,36
2023-12-26 12:20:00,319,45,19
2023-12-26 12:25:00,443,38,36
2023-12-26 12:30:00,345,41,25
2023-12-26 12:35:00,410,47,22
2023-12-26 12:40:00,461,36,38
2023-12-26 12:45:00,398,43,28
2023-12-26 12:50:00,393,43,23
2023-12-26 12:55:00,424,39,34
2023-12-26 13:00:00,382,47,23
2023-12-26 13:05:00,378,48,21
2023-12-26 13:10:00,365,44,29
2023-12-26 13:15:00,451,43,27
2023-12-26 13:20:00,462,40,28
2023-12-26 13:25:00,420,43,32
2023-12-26 13:30:00,381,46,25
2023-12-26 13:35:00,449,42,29
2023-12-26 13:40:00,378,43,24
2023-12-26 13:45:00,348,42,25
2023-12-26 13:50:00,401,45,25
2023-12-26 13:55:00,411,38,31
2023-12-26 14:00:00,361,32,39
2023-12-26 14:05:00,356,41,26
2023-12-26 14:10:00,399,34,38
2023-12-26 14:15:00,432,31,40
2023-12-26 14:20:00,401,21,46
2023-12-26 14:25:00,405,21,51
2023-12-26 14:30:00,377,20,50
2023-12-26 14:35:00,375,10,82
2023-12-26 14:40:00,360,9,91
2023-12-26 14:45:00,374,9,89
2023-12-26 14:50:00,385,10,87
2023-12-26 14:55:00,434,11,86
2023-12-26 15:00:00,425,11,83
2023-12-26 15:05:00,444,11,87
2023-12-26 15:10:00,462,11,85
2023-12-26 15:15:00,382,9,89
2023-12-26 15:20:00,386,9,92
2023-12-26 15:25:00,389,10,90
2023-12-26 15:30:00,407,9,88
2023-12-26 15:35:00,421,10,89
2023-12-26 15:40:00,430,10,86
2023-12-26 15:45:00,411,10,89
2023-12-26 15:50:00,421,10,89
2023-12-26 15:55:00,440,10,93
2023-12-26 16:00:00,437,11,88
2023-12-26 16:05:00,435,10,89
2023-12-26 16:10:00,436,11,88
2023-12-26 16:15:00,426,10,86
2023-12-26 16:20:00,454,11,86
2023-12-26 16:25:00,440,10,87
2023-12-26 16:30:00,442,11,86
2023-12-26 16:35:00,443,11,87
2023-12-26 16:40:00,423,11,87
2023-12-26 16:45:00,385,9,90
2023-12-26 16:50:00,392,9,89
2023-12-26 16:55:00,433,11,85
2023-12-26 17:00:00,424,10,87
2023-12-26 17:05:00,353,9,86
2023-12-26 17:10:00,412,10,86
2023-12-26 17:15:00,406,10,84
2023-12-26 17:20:00,362,9,86
2023-12-26 17:25:00,367,10,86
2023-12-26 17:30:00,393,11,87
2023-12-26 17:35:00,349,13,91
2023-12-26 17:40:00,406,14,83
2023-12-26 17:45:00,403,12,86
2023-12-26 17:50:00,380,15,83
2023-12-26 17:55:00,432,17,88
2023-12-26 18:00:00,341,12,86
2023-12-26 18:05:00,327,12,88
2023-12-26 18:10:00,368,11,83
2023-12-26 18:15:00,362,10,87
2023-12-26 18:20:00,348,10,89
2023-12-26 18:25:00,336,11,86
2023-12-26 18:30:00,305,9,84
2023-12-26 18:35:00,334,10,87
2023-12-26 18:40:00,289,8,88
2023-12-26 18:45:00,285,8,91
2023-12-26 18:50:00,276,8,88
2023-12-26 18:55:00,272,7,88
2023-12-26 19:00:00,265,8,90
2023-12-26 19:05:00,257,9,89
2023-12-26 19:10:00,234,7,90
2023-12-26 19:15:00,234,9,88
2023-12-26 19:20:00,219,8,88
2023-12-26 19:25:00,287,8,90
2023-12-26 19:30:00,224,10,90
2023-12-26 19:35:00,231,7,90
2023-12-26 19:40:00,215,11,91
2023-12-26 19:45:00,230,7,90
2023-12-26 19:50:00,219,7,90
2023-12-26 19:55:00,238,8,90
2023-12-26 20:00:00,230,8,90
2023-12-26 20:05:00,224,8,93
2023-12-26 20:10:00,202,6,93
2023-12-26 20:15:00,258,8,92
2023-12-26 20:20:00,244,7,92
2023-12-26 20:25:00,226,8,92
2023-12-26 20:30:00,189,7,90
2023-12-26 20:35:00,226,7,92
2023-12-26 20:40:00,244,6,94
2023-12-26 20:45:00,246,7,87
2023-12-26 20:50:00,204,5,93
2023-12-26 20:55:00,231,6,93
2023-12-26 21:00:00,208,6,91
2023-12-26 21:05:00,184,7,94
2023-12-26 21:10:00,222,6,92
2023-12-26 21:15:00,204,6,91
2023-12-26 21:20:00,189,5,94
2023-12-26 21:25:00,200,5,93
2023-12-26 21:30:00,206,6,90
2023-12-26 21:35:00,207,7,90
2023-12-26 21:40:00,184,6,94
2023-12-26 21:45:00,181,6,93
2023-12-26 21:50:00,181,5,96
2023-12-26 21:55:00,218,7,93
2023-12-26 22:00:00,193,6,94
2023-12-26 22:05:00,149,4,94
2023-12-26 22:10:00,184,6,93
2023-12-26 22:15:00,164,5,93
2023-12-26 22:20:00,199,6,93
2023-12-26 22:25:00,143,4,98
2023-12-26 22:30:00,102,3,93
2023-12-26 22:35:00,163,7,94
2023-12-26 22:40:00,146,4,92
2023-12-26 22:45:00,159,6,89
2023-12-26 22:50:00,170,7,92
2023-12-26 22:55:00,151,5,91
2023-12-26 23:00:00,164,6,91
2023-12-26 23:05:00,132,5,94
2023-12-26 23:10:00,165,5,95
2023-12-26 23:15:00,142,6,92
2023-12-26 23:20:00,146,6,92
2023-12-26 23:25:00,142,4,94
2023-12-26 23:30:00,148,6,91
2023-12-26 23:35:00,136,4,95
2023-12-26 23:40:00,117,4,91
2023-12-26 23:45:00,122,6,92
2023-12-26 23:50:00,145,6,91
2023-12-26 23:55:00,118,5,90
2023-12-27 00:00:00,98,4,91
2023-12-27 00:05:00,120,5,89
2023-12-27 00:10:00,125,5,87
2023-12-27 00:15:00,106,4,91
2023-12-27 00:20:00,89,3,90
2023-12-27 00:25:00,142,5,90
2023-12-27 00:30:00,102,4,95
2023-12-27 00:35:00,113,7,88
2023-12-27 00:40:00,112,5,90
2023-12-27 00:45:00,116,5,91
2023-12-27 00:50:00,109,5,84
2023-12-27 00:55:00,105,4,85
2023-12-27 01:00:00,91,5,85
2023-12-27 01:05:00,88,4,90
2023-12-27 01:10:00,112,5,86
2023-12-27 01:15:00,93,6,92
2023-12-27 01:20:00,73,3,85
2023-12-27 01:25:00,90,5,81
2023-12-27 01:30:00,69,4,87
2023-12-27 01:35:00,96,5,83
2023-12-27 01:40:00,92,5,80
